@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
13441.0,13440.27,2023-09-24 14:48:17.254,570.35,999,3072,2023-09-24 14:48:08.233
4652.0,4651.29,2023-09-24 14:48:17.254,,1000,3072,2023-09-24 14:48:13.990
11123.0,11122.06,2023-09-24 14:48:14.918,555.94,1000,3072,2023-09-24 14:48:05.905
4580.0,4579.37,2023-09-24 14:48:14.918,,1000,3072,2023-09-24 14:48:13.932
8521.0,8520.79,2023-09-24 14:48:12.293,574.25,999,3072,2023-09-24 14:48:03.273
4679.0,4678.54,2023-09-24 14:48:23.055,,1002,3072,2023-09-24 14:48:14.036
13486.0,13485.3,2023-09-24 14:48:17.299,564.8,1000,3072,2023-09-24 14:48:08.280
4618.0,4617.86,2023-09-24 14:48:17.299,,1002,3072,2023-09-24 14:48:13.957
12496.0,12495.44,2023-09-24 14:48:16.273,565.15,998,3072,2023-09-24 14:48:07.251
4624.0,4623.65,2023-09-24 14:48:16.273,,1001,3072,2023-09-24 14:48:13.965
11828.0,11827.87,2023-09-24 14:48:15.633,549.85,1000,3072,2023-09-24 14:48:06.615
4642.0,4641.25,2023-09-24 14:48:15.633,,1000,3072,2023-09-24 14:48:13.991
9985.0,9984.54,2023-09-24 14:48:13.757,568.35,999,3072,2023-09-24 14:48:04.731
4671.0,4670.82,2023-09-24 14:48:23.047,,1001,3072,2023-09-24 14:48:14.028
11342.0,11341.67,2023-09-24 14:48:15.137,555.04,998,3072,2023-09-24 14:48:06.119
4625.0,4624.32,2023-09-24 14:48:15.137,,1001,3072,2023-09-24 14:48:13.976
10404.0,10403.42,2023-09-24 14:48:14.222,574.66,998,3072,2023-09-24 14:48:05.204
4637.0,4636.91,2023-09-24 14:48:14.222,,999,3072,2023-09-24 14:48:13.990
12372.0,12371.74,2023-09-24 14:48:16.184,569.86,999,3072,2023-09-24 14:48:07.168
4662.0,4661.26,2023-09-24 14:48:16.184,,1000,3072,2023-09-24 14:48:14.004
10256.0,10255.22,2023-09-24 14:48:14.073,571.71,998,3072,2023-09-24 14:48:05.054
4697.0,4696.19,2023-09-24 14:48:14.073,,1000,3072,2023-09-24 14:48:14.051
9566.0,9565.13,2023-09-24 14:48:13.377,568.07,1000,3072,2023-09-24 14:48:04.358
4650.0,4649.02,2023-09-24 14:48:23.026,,1001,3072,2023-09-24 14:48:14.006
11735.0,11734.99,2023-09-24 14:48:15.531,550.33,1007,3072,2023-09-24 14:48:06.513
4787.0,4786.12,2023-09-24 14:48:15.531,,1009,3072,2023-09-24 14:48:14.136
6758.0,6757.23,2023-09-24 14:48:10.511,557.66,999,3072,2023-09-24 14:48:01.489
4602.0,4602.0,2023-09-24 14:48:22.979,,1000,3072,2023-09-24 14:48:13.958
13701.0,13700.2,2023-09-24 14:48:17.531,572.86,1000,3072,2023-09-24 14:48:08.512
4617.0,4616.1,2023-09-24 14:48:17.531,,1001,3072,2023-09-24 14:48:13.951
13376.0,13375.87,2023-09-24 14:48:17.211,558.97,998,3072,2023-09-24 14:48:08.195
4637.0,4636.09,2023-09-24 14:48:17.211,,999,3072,2023-09-24 14:48:13.976
9298.0,9297.76,2023-09-24 14:48:13.012,547.47,999,3072,2023-09-24 14:48:03.986
4533.0,4532.2,2023-09-24 14:48:22.909,,999,3072,2023-09-24 14:48:13.889
12855.0,12854.36,2023-09-24 14:48:16.656,558.41,999,3072,2023-09-24 14:48:07.635
4722.0,4721.09,2023-09-24 14:48:16.656,,1000,3072,2023-09-24 14:48:14.061
11080.0,11079.24,2023-09-24 14:48:36.372,545.26,999,4096,2023-09-24 14:48:27.353
3703.0,3702.3,2023-09-24 14:48:36.372,,999,4096,2023-09-24 14:48:34.326
13077.0,13076.16,2023-09-24 14:48:38.363,565.89,999,4096,2023-09-24 14:48:29.344
3706.0,3705.79,2023-09-24 14:48:38.363,,999,4096,2023-09-24 14:48:34.319
11688.0,11687.21,2023-09-24 14:48:36.960,553.36,998,4096,2023-09-24 14:48:27.944
3699.0,3698.34,2023-09-24 14:48:36.960,,1000,4096,2023-09-24 14:48:34.318
13213.0,13212.96,2023-09-24 14:48:38.637,555.07,1000,4096,2023-09-24 14:48:29.615
3659.0,3658.63,2023-09-24 14:48:38.637,,1001,4096,2023-09-24 14:48:34.274
13398.0,13397.59,2023-09-24 14:48:38.699,577.65,998,4096,2023-09-24 14:48:29.679
3653.0,3652.25,2023-09-24 14:48:38.699,,999,4096,2023-09-24 14:48:34.264
12479.0,12478.75,2023-09-24 14:48:37.782,568.2,999,4096,2023-09-24 14:48:28.760
3730.0,3729.58,2023-09-24 14:48:37.782,,999,4096,2023-09-24 14:48:34.347
11465.0,11464.94,2023-09-24 14:48:36.811,579.58,998,4096,2023-09-24 14:48:27.752
3646.0,3645.99,2023-09-24 14:48:36.811,,999,4096,2023-09-24 14:48:34.268
10895.0,10894.25,2023-09-24 14:48:36.162,560.51,1000,4096,2023-09-24 14:48:27.143
3738.0,3737.72,2023-09-24 14:48:36.162,,1000,4096,2023-09-24 14:48:34.360
12601.0,12600.06,2023-09-24 14:48:37.878,546.29,999,4096,2023-09-24 14:48:28.855
3650.0,3649.99,2023-09-24 14:48:37.878,,999,4096,2023-09-24 14:48:34.267
10083.0,10082.16,2023-09-24 14:48:35.366,552.62,998,4096,2023-09-24 14:48:26.344
3647.0,3646.47,2023-09-24 14:48:35.366,,1000,4096,2023-09-24 14:48:34.271
9275.0,9274.25,2023-09-24 14:48:34.539,543.06,1000,4096,2023-09-24 14:48:25.519
3652.0,3651.47,2023-09-24 14:48:34.539,,1000,4096,2023-09-24 14:48:34.278
12190.0,12189.1,2023-09-24 14:48:37.462,550.24,1000,4096,2023-09-24 14:48:28.444
3618.0,3617.8,2023-09-24 14:48:37.462,,1000,4096,2023-09-24 14:48:34.238
13065.0,13064.24,2023-09-24 14:48:38.338,549.3,1000,4096,2023-09-24 14:48:29.317
3681.0,3680.63,2023-09-24 14:48:38.338,,1002,4096,2023-09-24 14:48:34.296
10918.0,10917.91,2023-09-24 14:48:36.147,566.2,1000,4096,2023-09-24 14:48:27.127
3684.0,3683.86,2023-09-24 14:48:36.147,,1000,4096,2023-09-24 14:48:34.307
11677.0,11676.96,2023-09-24 14:48:36.946,542.77,1000,4096,2023-09-24 14:48:27.930
3625.0,3624.21,2023-09-24 14:48:36.946,,1000,4096,2023-09-24 14:48:34.245
11971.0,11970.64,2023-09-24 14:48:37.253,555.68,998,4096,2023-09-24 14:48:28.229
3639.0,3638.99,2023-09-24 14:48:37.253,,999,4096,2023-09-24 14:48:34.259
7280.0,7279.21,2023-09-24 14:48:23.680,559.88,998,4096,2023-09-24 14:48:23.486
3697.0,3696.27,2023-09-24 14:48:39.650,,1001,4096,2023-09-24 14:48:34.326
12352.0,12351.05,2023-09-24 14:48:37.640,559.56,999,4096,2023-09-24 14:48:28.617
3708.0,3707.89,2023-09-24 14:48:37.640,,1001,4096,2023-09-24 14:48:34.327
12266.0,12265.51,2023-09-24 14:48:37.547,553.29,1000,4096,2023-09-24 14:48:28.526
3702.0,3701.59,2023-09-24 14:48:37.547,,1001,4096,2023-09-24 14:48:34.321
11508.0,11507.78,2023-09-24 14:48:36.825,584.72,999,4096,2023-09-24 14:48:27.807
3614.0,3613.71,2023-09-24 14:48:36.825,,999,4096,2023-09-24 14:48:34.237
12551.0,12550.33,2023-09-24 14:48:37.824,552.39,1007,4096,2023-09-24 14:48:28.803
3649.0,3648.66,2023-09-24 14:48:37.824,,1007,4096,2023-09-24 14:48:34.266
13221.0,13220.94,2023-09-24 14:48:38.506,556.01,998,4096,2023-09-24 14:48:29.485
3650.0,3649.48,2023-09-24 14:48:38.506,,999,4096,2023-09-24 14:48:34.266
12351.0,12350.04,2023-09-24 14:48:37.629,556.91,999,4096,2023-09-24 14:48:28.611
3653.0,3652.24,2023-09-24 14:48:37.629,,999,4096,2023-09-24 14:48:34.272
10713.0,10712.18,2023-09-24 14:48:36.005,568.93,999,4096,2023-09-24 14:48:26.986
3705.0,3704.78,2023-09-24 14:48:36.005,,1002,4096,2023-09-24 14:48:34.327
12725.0,12724.7,2023-09-24 14:48:37.991,548.51,998,4096,2023-09-24 14:48:28.975
3729.0,3728.86,2023-09-24 14:48:37.991,,1000,4096,2023-09-24 14:48:34.347
7801.0,7800.92,2023-09-24 14:48:33.041,569.52,1000,4096,2023-09-24 14:48:24.013
3643.0,3642.63,2023-09-24 14:48:43.292,,1001,4096,2023-09-24 14:48:34.271
8285.0,8284.39,2023-09-24 14:48:33.491,543.0,999,4096,2023-09-24 14:48:24.474
3594.0,3593.63,2023-09-24 14:48:43.238,,1000,4096,2023-09-24 14:48:34.221
12363.0,12362.62,2023-09-24 14:48:37.649,560.01,998,4096,2023-09-24 14:48:28.629
3635.0,3634.97,2023-09-24 14:48:37.649,,1000,4096,2023-09-24 14:48:34.253
10428.0,10427.94,2023-09-24 14:48:35.717,566.99,999,4096,2023-09-24 14:48:26.699
3831.0,3830.95,2023-09-24 14:48:35.717,,1009,4096,2023-09-24 14:48:34.454
11436.0,11435.57,2023-09-24 14:48:36.714,554.33,998,4096,2023-09-24 14:48:27.694
3627.0,3626.26,2023-09-24 14:48:36.714,,1000,4096,2023-09-24 14:48:34.250
14144.0,14143.81,2023-09-24 14:48:59.736,562.14,999,5120,2023-09-24 14:48:50.719
3169.0,3168.58,2023-09-24 14:48:59.736,,1000,5120,2023-09-24 14:48:55.287
11448.0,11447.52,2023-09-24 14:48:57.009,533.63,998,5120,2023-09-24 14:48:47.990
3344.0,3343.57,2023-09-24 14:48:57.009,,1008,5120,2023-09-24 14:48:55.468
9437.0,9436.75,2023-09-24 14:48:54.998,536.36,999,5120,2023-09-24 14:48:45.967
3168.0,3167.44,2023-09-24 14:49:04.317,,1000,5120,2023-09-24 14:48:55.295
13886.0,13885.58,2023-09-24 14:48:59.452,547.01,1000,5120,2023-09-24 14:48:50.423
3118.0,3117.11,2023-09-24 14:48:59.452,,1000,5120,2023-09-24 14:48:55.237
14168.0,14167.8,2023-09-24 14:48:59.780,544.42,998,5120,2023-09-24 14:48:50.764
