@billedDuration,@duration,@ingestionTime,@initDuration,@maxMemoryUsed/1000 /1000,@memorySize/1000 /1000,@timestamp
649.0,648.48,2023-09-24 14:59:19.705,,586,4096,2023-09-24 14:59:12.395
1813.0,1812.39,2023-09-24 14:59:11.618,549.65,585,4096,2023-09-24 14:59:09.363
623.0,622.57,2023-09-24 14:59:20.781,,586,4096,2023-09-24 14:59:12.381
2884.0,2883.01,2023-09-24 14:59:19.399,549.14,586,4096,2023-09-24 14:59:10.379
634.0,633.82,2023-09-24 14:59:19.399,,587,4096,2023-09-24 14:59:12.386
2803.0,2802.68,2023-09-24 14:59:14.490,556.79,586,4096,2023-09-24 14:59:10.361
640.0,639.14,2023-09-24 14:59:14.490,,587,4096,2023-09-24 14:59:12.394
2911.0,2910.39,2023-09-24 14:59:19.503,550.35,587,4096,2023-09-24 14:59:10.484
642.0,641.91,2023-09-24 14:59:19.503,,587,4096,2023-09-24 14:59:12.390
3220.0,3219.37,2023-09-24 14:59:16.664,570.48,585,4096,2023-09-24 14:59:10.866
639.0,638.22,2023-09-24 14:59:16.664,,586,4096,2023-09-24 14:59:12.379
3062.0,3061.56,2023-09-24 14:59:19.673,556.5,584,4096,2023-09-24 14:59:10.652
637.0,636.73,2023-09-24 14:59:19.673,,587,4096,2023-09-24 14:59:12.383
1994.0,1993.05,2023-09-24 14:59:13.152,561.2,586,4096,2023-09-24 14:59:09.596
646.0,645.59,2023-09-24 14:59:13.152,,587,4096,2023-09-24 14:59:12.399
2932.0,2931.78,2023-09-24 14:59:19.533,553.94,585,4096,2023-09-24 14:59:10.518
637.0,636.05,2023-09-24 14:59:19.533,,586,4096,2023-09-24 14:59:12.385
2978.0,2977.41,2023-09-24 14:59:19.578,552.47,585,4096,2023-09-24 14:59:10.558
637.0,636.21,2023-09-24 14:59:19.578,,586,4096,2023-09-24 14:59:12.384
1834.0,1833.84,2023-09-24 14:59:09.560,556.48,585,4096,2023-09-24 14:59:09.417
735.0,734.71,2023-09-24 14:59:20.778,,614,4096,2023-09-24 14:59:12.492
2877.0,2876.91,2023-09-24 14:59:12.215,567.64,586,4096,2023-09-24 14:59:10.397
652.0,651.38,2023-09-24 14:59:21.423,,587,4096,2023-09-24 14:59:12.406
2759.0,2758.46,2023-09-24 14:59:11.540,544.11,585,4096,2023-09-24 14:59:10.225
628.0,627.9,2023-09-24 14:59:20.768,,587,4096,2023-09-24 14:59:12.381
3120.0,3119.43,2023-09-24 14:59:16.134,562.56,585,4096,2023-09-24 14:59:10.744
634.0,633.86,2023-09-24 14:59:16.134,,586,4096,2023-09-24 14:59:12.377
2868.0,2867.76,2023-09-24 14:59:12.992,545.12,585,4096,2023-09-24 14:59:10.359
633.0,632.62,2023-09-24 14:59:12.992,,586,4096,2023-09-24 14:59:12.386
2838.0,2837.08,2023-09-24 14:59:19.382,573.61,585,4096,2023-09-24 14:59:10.366
632.0,631.18,2023-09-24 14:59:19.382,,586,4096,2023-09-24 14:59:12.383
1767.0,1766.7,2023-09-24 14:59:15.239,572.85,585,4096,2023-09-24 14:59:09.243
629.0,628.85,2023-09-24 14:59:15.239,,586,4096,2023-09-24 14:59:12.389
2901.0,2900.26,2023-09-24 14:59:14.540,552.38,585,4096,2023-09-24 14:59:10.477
648.0,647.9,2023-09-24 14:59:14.540,,587,4096,2023-09-24 14:59:12.397
2988.0,2987.67,2023-09-24 14:59:19.597,564.76,585,4096,2023-09-24 14:59:10.574
630.0,629.42,2023-09-24 14:59:19.597,,586,4096,2023-09-24 14:59:12.378
3039.0,3038.49,2023-09-24 14:59:16.013,556.44,586,4096,2023-09-24 14:59:10.541
645.0,644.4,2023-09-24 14:59:16.013,,587,4096,2023-09-24 14:59:12.393
2974.0,2973.79,2023-09-24 14:59:11.167,549.92,613,4096,2023-09-24 14:59:10.468
630.0,629.63,2023-09-24 14:59:20.769,,613,4096,2023-09-24 14:59:12.379
1754.0,1753.23,2023-09-24 14:59:14.668,537.99,586,4096,2023-09-24 14:59:09.248
645.0,644.82,2023-09-24 14:59:14.668,,588,4096,2023-09-24 14:59:12.403
2998.0,2997.27,2023-09-24 14:59:15.225,555.0,585,4096,2023-09-24 14:59:10.570
656.0,655.47,2023-09-24 14:59:15.225,,587,4096,2023-09-24 14:59:12.404
2796.0,2795.38,2023-09-24 14:59:19.384,562.25,585,4096,2023-09-24 14:59:10.360
649.0,648.82,2023-09-24 14:59:19.384,,586,4096,2023-09-24 14:59:12.402
2971.0,2970.55,2023-09-24 14:59:19.367,550.12,585,4096,2023-09-24 14:59:10.349
650.0,649.38,2023-09-24 14:59:19.367,,587,4096,2023-09-24 14:59:12.400
2871.0,2870.17,2023-09-24 14:59:14.950,550.91,586,4096,2023-09-24 14:59:10.368
636.0,635.38,2023-09-24 14:59:14.950,,587,4096,2023-09-24 14:59:12.386
2800.0,2799.36,2023-09-24 14:59:19.385,553.77,585,4096,2023-09-24 14:59:10.369
628.0,627.02,2023-09-24 14:59:19.385,,587,4096,2023-09-24 14:59:12.378
3016.0,3015.84,2023-09-24 14:59:19.632,572.23,585,4096,2023-09-24 14:59:10.615
634.0,633.72,2023-09-24 14:59:19.632,,586,4096,2023-09-24 14:59:12.380
4128.0,4127.39,2023-09-24 14:59:27.727,541.86,585,5120,2023-09-24 14:59:18.714
608.0,607.33,2023-09-24 14:59:27.727,,586,5120,2023-09-24 14:59:20.309
1747.0,1746.89,2023-09-24 14:59:21.189,549.14,585,5120,2023-09-24 14:59:16.189
606.0,605.88,2023-09-24 14:59:21.189,,586,5120,2023-09-24 14:59:20.322
2169.0,2168.83,2023-09-24 14:59:19.721,530.59,587,5120,2023-09-24 14:59:16.727
